simulation_id HasNS HasRemnant HasMassGap
102 0.0 0.0 0.004106583072100313
103 0.0 0.0 0.04264138160689884
104 0.0 0.0 0.06393717786173764
105 0.0 0.0 0.0
106 0.0 0.0 0.0
107 0.0 0.0 0.004106583072100313
108 0.0 0.0 0.04264138160689884
109 0.0 0.0 0.008106583072100312
110 0.0 0.0 0.0
111 0.0 0.0 0.0
112 0.0 0.0 0.16186798010848744
113 1.0 1.0 0.0
114 0.0 0.0 0.08207001821707705
115 0.0 0.0 0.0
116 1.0 1.0 0.0
117 0.0 0.0 0.0
118 0.0 0.0 0.0
119 1.0 1.0 0.0
120 0.0 0.0 0.011103896103896102
121 1.0 1.0 0.0
122 0.0 0.0 0.0
123 0.0 0.0 0.0
124 0.0 0.0 0.0
125 0.0 0.0 0.000588235294117647
126 0.0 0.0 0.005714285714285714
127 0.0 0.0 0.04189144189144189
128 0.0 0.0 0.0
129 1.0 1.0 0.0
130 1.0 1.0 0.0
131 1.0 0.0010823973997959846 0.36010283742894267
132 0.0 0.0 0.010925851524485513
133 0.0 0.0 0.0
134 0.0 0.0 0.04264138160689884
135 0.0 0.0 0.00011976047904191618
136 0.0 0.0 0.004106583072100313
137 0.0 0.0 0.0
138 0.49339770202027405 0.0 0.30601212327727945
139 0.0 0.0 0.0
140 0.0 0.0 0.004106583072100313
141 0.7062036731173259 6.48839363182714e-05 0.9064522642755746
142 0.0 0.0 0.0
143 7.232217564320135e-05 0.0 0.42703668098900993
144 0.0 0.0 0.0
145 0.0 0.0 0.0
146 0.0 0.0 0.0
147 0.0 0.0 0.0
148 7.383547241116688e-05 0.0 0.08429010806874583
149 0.0 0.0 0.0
150 1.0 1.0 0.0
151 0.0 0.0 0.004106583072100313
152 0.0 0.0 0.0
153 0.0 0.0 0.04264138160689884
154 0.0 0.0 0.07167932067932067
155 1.0 1.0 0.0
156 0.0 0.0 0.011756613756613757
157 0.0 0.0 0.038534798534798534
158 0.0 0.0 0.20047625943848055
159 0.0 0.0 0.004106583072100313
160 1.0 0.0 0.0013333333333333333
161 0.0 0.0 0.0674139194139194
162 0.0 0.0 0.022105209605209605
163 0.0 0.0 0.004106583072100313
164 0.0 0.0 0.0
165 1.0 0.0 0.01566430328930329
166 0.0 0.0 0.0
167 0.0 0.0 0.0
168 0.0 0.0 0.003205128205128205
169 0.0 0.0 0.04264138160689884
170 0.0 0.0 0.04264138160689884
171 0.0 0.0 0.0
172 0.0 0.0 0.0
173 0.0 0.0 0.0
174 0.0 0.0 0.004106583072100313
175 0.0 0.0 0.04264138160689884
176 0.0 0.0 0.03369230769230769
177 0.0 0.0 0.0
178 0.0 0.0 0.0
179 0.0 0.0 0.0
180 0.0 0.0 0.041769230769230774
181 0.0 0.0 0.0
182 0.0 0.0 0.004106583072100313
183 1.0 0.6700134580775158 0.9374031165772654
184 1.0 1.0 0.07382296270038205
185 0.0 0.0 0.0
186 0.0 0.0 0.21916643567462646
187 0.0 0.0 0.004106583072100313
188 0.0 0.0 0.004106583072100313
189 1.0 0.9084892937071557 0.03756054131054131
190 1.0 1.0 0.02971428571428571
191 0.0 0.0 0.04264138160689884
192 1.0 0.9491564566845058 0.812683168833528
193 0.0 0.0 0.004106583072100313
194 0.0 0.0 0.0
195 6.947369645728749e-05 0.0 0.16553822103822102
196 0.0 0.0 0.0
197 0.0 0.0 0.04264138160689884
198 0.0 0.0 0.2870675624564439
199 0.0 0.0 0.004106583072100313
200 0.0 0.0 0.00125
201 0.0 0.0 0.0
202 0.0 0.0 0.0
203 0.0794635123087663 0.0 0.0
204 0.0 0.0 0.0
205 0.0 0.0 0.04264138160689884
206 0.0 0.0 0.0506633717160033
207 0.0 0.0 0.0041299748849658105
208 0.0 0.0 0.004106583072100313
209 0.0 0.0 0.0
210 0.0 0.0 0.1303283992405086
211 0.0 0.0 0.0
212 1.0 1.0 0.0
213 1.0 1.0 0.0
214 0.0 0.0 0.0
215 0.0 0.0 0.0
216 0.0 0.0 0.0
217 0.0 0.0 0.001629452418926103
218 0.0 0.0 0.0
219 0.4374814168350785 0.0 0.08548073821603235
220 0.0 0.0 0.023013216241123215
221 0.0 0.0 2.3391812865497078e-05
222 1.0 1.0 0.0
223 1.0 1.0 0.0
224 0.8960297961983605 0.23681849816648126 0.20566598606413333
225 1.0 0.14048698901320325 0.4174243838550103
226 0.0 0.0 0.0
227 0.0 0.0 0.0
228 0.0 0.0 0.0
229 0.0 0.0 0.0
230 0.0 0.0 0.004106583072100313
231 1.0 1.0 0.0
232 1.0 1.0 0.7026753161471856
233 0.0 0.0 0.0
234 0.0 0.0 0.0017391304347826085
235 0.0 0.0 0.0
236 0.0 0.0 0.0
237 0.0 0.0 0.015388888888888888
238 0.0 0.0 0.00375
239 0.077663604948656 0.0 0.10864580573809784
240 0.0 0.0 0.0
241 0.0 0.0 0.04264138160689884
242 0.0 0.0 0.0
243 0.0 0.0 0.004106583072100313
244 0.0 0.0 0.0
245 0.0 0.0 0.0
246 6.910082153153975e-05 0.0 0.39413192559148597
247 0.0 0.0 0.004106583072100313
248 1.0 1.0 0.003473992673992674
249 0.0 0.0 0.004106583072100313
250 0.0 0.0 0.0
251 0.0 0.0 0.0
252 1.0 1.0 0.0
253 0.0 0.0 0.004106583072100313
254 0.0 0.0 0.0
255 0.0 0.0 0.0042263435511422295
256 0.0 0.0 0.0
257 0.0 0.0 0.0
258 0.3288449989780247 0.0773209813586347 0.0
259 0.0 0.0 0.0
260 0.0 0.0 0.03369230769230769
261 0.0 0.0 0.0
262 0.0 0.0 0.004106583072100313
263 0.0 0.0 0.04264138160689884
264 0.0 0.0 0.0022222222222222222
265 0.004047812514970066 0.0 0.12693702022016898
266 0.0 0.0 0.0
267 1.0 1.0 0.0
268 0.0 0.0 0.0
269 0.0 0.0 0.0
270 0.0 0.0 0.09522362001606063
271 0.0 0.0 0.0
272 0.0 0.0 0.0
273 0.0 0.0 0.0
274 0.0 0.0 0.0
275 0.0 0.0 0.0
276 0.0 0.0 0.01950125313283208
277 0.0 0.0 0.0
278 0.0 0.0 0.04552672368294282
279 0.0 0.0 0.0
280 0.0 0.0 0.0
281 0.0 0.0 0.04264138160689884
282 0.19240671019204583 0.0 0.12777311505075198
283 0.0 0.0 0.0
284 1.0 0.34462583631855737 1.0
285 0.0 0.0 0.04264138160689884
286 0.0 0.0 0.04264138160689884
287 0.0 0.0 0.04264138160689884
288 0.0 0.0 0.038534798534798534
289 1.0 1.0 0.0
290 1.0 0.21464798948026473 0.9619660635005991
291 0.0018160430186526717 0.0 0.12060703346548005
292 0.0 0.0 0.0
293 0.0 0.0 0.0
294 1.0 0.10619333149014284 0.06503475509310423
295 0.0 0.0 0.0
296 0.0 0.0 0.004106583072100313
297 0.0 0.0 0.04264138160689884
298 0.0 0.0 0.0
299 0.0 0.0 0.020076274095709376
300 0.0 0.0 0.004106583072100313
301 0.002045153864644307 0.0 0.07323098758602191
302 0.0 0.0 0.001379310344827586
303 0.0 0.0 0.0
304 1.0 1.0 0.0
305 0.0 0.0 0.04438051204168146
306 0.0 0.0 0.04264138160689884
307 1.0 1.0 0.0
308 0.0 0.0 0.0
309 0.0 0.0 0.04264138160689884
310 0.0 0.0 0.0
311 0.0 0.0 0.004106583072100313
312 0.0 0.0 0.04264138160689884
313 0.0 0.0 0.0
314 0.0 0.0 0.0
315 0.0 0.0 0.0
316 0.0 0.0 0.0
317 0.0 0.0 0.0
318 1.0 1.0 0.0
319 0.0 0.0 0.009713507625272332
320 0.0 0.0 0.04264138160689884
321 0.0 0.0 0.24338036223082693
322 0.0 0.0 0.0
323 0.0 0.0 0.0018181818181818182
324 0.0 0.0 0.0
325 0.0 0.0 0.0
326 0.0 0.0 0.0
327 0.0 0.0 0.04264138160689884
328 0.003822684865787835 0.0 0.3799711451540065
329 0.0 0.0 0.04455810855810856
330 0.0 0.0 0.0
331 0.0 0.0 0.0
332 0.0 0.0 0.004106583072100313
333 0.0 0.0 0.0030952380952380953
334 0.0 0.0 0.0
335 0.0 0.0 0.013439916405433648
336 0.0 0.0 0.02581124139018876
337 6.889028758145805e-05 0.0 0.3022347381382303
338 0.00012929377858082554 0.0 0.22581808714161652
339 0.0 0.0 0.0
340 0.0 0.0 0.017480624235615163
341 0.0 0.0 0.21377922950733083
342 0.0 0.0 0.03369230769230769
343 0.0 0.0 0.04264138160689884
344 1.0 1.0 0.0
345 0.0 0.0 0.0
346 0.0 0.0 0.0
347 0.0 0.0 0.0
348 0.0 0.0 0.0
349 0.0 0.0 0.0
350 0.0 0.0 0.047563182689343675
351 0.0 0.0 0.000392156862745098
352 0.0 0.0 0.0
353 0.0 0.0 0.0
354 1.0 1.0 0.0
355 0.0 0.0 0.004106583072100313
356 0.0 0.0 0.0
357 0.0 0.0 0.038534798534798534
358 0.0 0.0 0.04264138160689884
359 0.0 0.0 0.061699633699633695
360 0.0 0.0 0.0
361 0.0 0.0 0.061699633699633695
362 0.0 0.0 0.004106583072100313
363 0.0 0.0 0.06836599511599512
364 0.0 0.0 0.0
365 0.0 0.0 0.0
366 0.0 0.0 0.004615384615384616
367 0.0 0.0 0.004106583072100313
368 0.0 0.0 0.028927095892613136
369 0.0 0.0 0.0
370 0.0 0.0 0.0
371 0.0 0.0 0.004705882352941176
372 1.0 1.0 0.0
373 0.0 0.0 0.0
374 0.0 0.0 0.004106583072100313
375 0.0 0.0 0.0
376 0.0 0.0 0.004106583072100313
377 1.0 1.0 0.47938289215562047
378 0.0 0.0 0.0
379 0.0 0.0 0.008031968031968033
380 1.0 1.0 0.0
381 0.0 0.0 0.0
382 1.0 1.0 0.7051753161471856
383 1.0 1.0 0.0
384 0.0 0.0 0.004106583072100313
385 1.0 1.0 0.0
386 0.0 0.0 0.0
387 7.22638745059934e-05 0.0 0.32241368554915456
388 0.0 0.0 0.0
389 0.0 0.0 0.0
390 0.0 0.0 0.00256269592476489
391 0.0 0.0 0.04264138160689884
392 0.0 0.0 0.004106583072100313
393 0.0 0.0 0.0
394 0.0 0.0 0.005238095238095237
395 0.0 0.0 0.0
396 0.0 0.0 0.008095238095238095
397 0.0 0.0 0.0
398 0.0 0.0 0.004106583072100313
399 0.0 0.0 0.0
400 0.0 0.0 0.0
401 0.0 0.0 0.04364138160689885
402 0.0 0.0 0.0
403 0.0 0.0 0.0
404 0.0 0.0 0.14853740703740703
405 1.0 1.0 0.06148905723905724
406 0.0 0.0 0.0
407 0.0 0.0 0.04264138160689884
408 0.0 0.0 0.13197952620284698
409 0.0 0.0 0.004106583072100313
410 0.0 0.0 0.0
411 0.0 0.0 0.0005772097003958456
412 0.0 0.0 0.002
413 0.00012949110162457266 0.0 0.16323359147844274
414 0.0 0.0 0.0
415 0.9809099864845131 0.00021853707741189692 0.07464439324116744
416 0.0 0.0 0.0
417 0.0 0.0 0.0
418 0.0 0.0 0.004106583072100313
419 0.0 0.0 0.0
420 0.0 0.0 0.0
421 0.0 0.0 0.0
422 0.0 0.0 0.0
423 0.0 0.0 0.04264138160689884
424 0.0 0.0 0.0
425 0.0 0.0 0.0
426 0.0 0.0 0.004285714285714285
427 0.0 0.0 0.07598751248751248
428 1.0 1.0 0.0
429 0.0 0.0 0.0
430 0.0 0.0 0.004834368530020704
431 0.0 0.0 0.0
432 0.0 0.0 0.0
433 0.0 0.0 0.00866132723112128
434 0.0 0.0 0.010157952069716775
435 0.0 0.0 0.0
436 0.0 0.0 0.03187301587301587
437 0.0 0.0 0.0
438 0.0 0.0 0.0
439 0.0 0.0 0.04264138160689884
440 0.0 0.0 0.004106583072100313
441 0.0 0.0 0.04264138160689884
442 0.0 0.0 0.00765177294980683
443 0.0 0.0 0.025982875535944586
444 0.0 0.0 0.0
445 0.0 0.0 0.015119047619047619
446 1.0 0.0 0.0001050656660412758
447 0.0 0.0 0.0
448 1.0 0.7935379490568512 0.9782168113689851
449 0.0 0.0 0.0
450 0.0 0.0 0.026717560217560218
451 0.0 0.0 0.0
452 0.0 0.0 2.3391812865497078e-05
453 0.0 0.0 0.08365417915417915
454 6.37275022866743e-05 0.0 0.11633321184822101
455 0.0 0.0 0.00926527436809138
456 0.0 0.0 0.0
457 0.0 0.0 0.0
458 1.0 1.0 0.0
459 0.0 0.0 0.004106583072100313
460 0.0 0.0 0.0
461 0.0 0.0 0.040378066378066374
462 0.0 0.0 0.0
463 0.0 0.0 0.0
464 0.0 0.0 0.0
465 0.0 0.0 0.0
466 6.019984066875934e-05 0.0 0.012324918631420177
467 0.0 0.0 0.1092985555700632
468 1.0 0.8087611202189905 1.0
469 1.0 1.0 0.0
470 7.414734757345792e-05 0.0 0.08859923409923409
471 0.0 0.0 0.012106583072100312
472 0.0 0.0 0.0
473 0.0 0.0 0.0
474 0.0 0.0 0.04264138160689884
475 0.0 0.0 0.0
476 0.0 0.0 0.008106583072100312
477 0.14184360940392118 0.0 0.0
478 0.001455383860857802 0.0 0.1596600924317104
479 0.0 0.0 0.0
480 0.0 0.0 0.004106583072100313
481 0.0 0.0 0.0
482 0.0 0.0 0.0
483 0.0 0.0 0.0
484 0.0 0.0 0.0
485 0.0 0.0 0.012106583072100312
486 0.0 0.0 0.0
487 0.0 0.0 0.0
488 0.0 0.0 0.0
489 0.0 0.0 0.03846153846153846
490 0.0 0.0 0.0
491 0.0 0.0 0.004106583072100313
492 6.644779315355165e-05 0.0 0.19608066229448654
493 0.0 0.0 0.0
494 1.0 0.1341411720807029 0.4549444010334245
495 0.0 0.0 0.0017391304347826085
496 0.0 0.0 0.04264138160689884
497 0.0 0.0 0.04264138160689884
498 0.0 0.0 0.0
499 1.0 0.9909544041620589 0.07762000962000962
500 0.0 0.0 0.0
501 0.0 0.0 0.0
502 0.0 0.0 0.0041299748849658105
503 1.0 1.0 0.0
504 0.0 0.0 0.0
505 0.0 0.0 2.3391812865497078e-05
506 0.0 0.0 0.0
507 0.807476736942846 0.0 0.07159491926990928
508 0.0 0.0 0.004106583072100313
509 1.0 0.30638868402144076 0.554508162185611
510 0.0 0.0 0.08501650648202372
511 0.0 0.0 0.016386168984802975
512 0.0 0.0 0.0
513 0.0 0.0 0.0
514 1.0 1.0 0.0
515 0.0 0.0 0.0
516 0.0 0.0 0.0
517 0.0 0.0 0.061699633699633695
518 0.0 0.0 0.035510489510489504
519 0.0 0.0 0.0
520 0.0 0.0 0.0
521 0.3956723405886801 0.002927405313331592 0.7652485678400233
522 1.0 1.0 0.0
523 0.0 0.0 0.0
524 0.0 0.0 0.04264138160689884
525 0.0 0.0 0.004106583072100313
526 0.0 0.0 0.0401864155701753
527 0.0 0.0 0.001875
528 0.0 0.0 0.012979569450157687
529 0.0 0.0 0.006334368530020704
530 0.0 0.0 0.0
531 0.0 0.0 0.0
532 0.0 0.0 0.0026515151515151512
533 0.0 0.0 0.0
534 0.0 0.0 0.04264138160689884
535 0.0 0.0 0.0
536 0.0 0.0 0.004106583072100313
537 0.0 0.0 0.004106583072100313
538 0.0 0.0 0.0547040737040737
539 0.0 0.0 0.04264138160689884
540 0.0 0.0 0.04264138160689884
541 1.0 0.1336585125222633 0.5156095812565717
542 0.0 0.0 0.0
543 0.0 0.0 0.0
544 0.0 0.0 0.0
545 0.0 0.0 0.0
546 0.0 0.0 0.0
547 0.0 0.0 0.0
548 0.0 0.0 0.0
549 0.0 0.0 0.0
550 0.0 0.0 0.04762820512820513
551 1.0 1.0 0.0
552 0.0 0.0 0.0
553 0.0 0.0 0.004106583072100313
554 0.004465110130438927 0.0 0.1557233417747683
555 0.0033201477185781205 0.0 0.05988754110166275
556 0.0 0.0 0.08980053280053278
557 1.0 1.0 0.0
558 0.0 0.0 0.0
559 0.0 0.0 0.04264138160689884
560 1.0 1.0 0.12787601530708492
561 0.8303280025607623 0.0 0.06752506332673848
562 0.0 0.0 0.004106583072100313
563 0.0 0.0 0.0
564 1.0 1.0 0.0
565 0.0 0.0 0.0
566 0.0 0.0 0.005984551680203854
567 1.0 1.0 0.0
568 0.0 0.0 0.0
569 0.0 0.0 0.002750664540138224
570 0.0 0.0 0.03369230769230769
571 0.0 0.0 0.0
572 1.0 0.9894440925072757 0.060471388799477194
573 0.0 0.0 0.0
574 0.0 0.0 0.03369230769230769
575 0.0 0.0 0.0
576 0.0 0.0 0.004106583072100313
577 1.0 0.09785944210305782 0.32345626811462963
578 0.0 0.0 0.0
579 0.0 0.0 0.004106583072100313
580 1.0 1.0 0.0
581 0.0 0.0 0.09353513153513154
582 0.0 0.0 0.02262575202575202
583 0.0 0.0 0.004106583072100313
584 0.0 0.0 0.004106583072100313
585 0.0 0.0 0.0041299748849658105
586 0.0 0.0 0.0
587 1.0 1.0 0.0
588 0.0 0.0 0.006
589 0.0 0.0 0.0
590 0.0 0.0 0.0
591 0.0 0.0 0.004106583072100313
592 0.0 0.0 0.0
593 0.0 0.0 0.0
594 0.0 0.0 0.0
595 7.228012145184589e-05 0.0 0.19753164917870802
596 1.0 1.0 0.0
597 0.0 0.0 0.0
598 0.0 0.0 0.01766024171906525
599 0.0 0.0 0.0
600 0.0 0.0 0.0
601 0.00014666137655495461 0.0 0.15200766828630605
602 0.0 0.0 0.0
603 0.0 0.0 0.0
604 1.0 1.0 0.0
605 0.0 0.0 0.0
606 0.0 0.0 0.0
607 0.0 0.0 0.0
608 0.0 0.0 0.0
609 0.0 0.0 0.0
610 0.0 0.0 0.0
611 1.0 1.0 0.0
612 0.0 0.0 0.08543070697418523
613 0.0 0.0 0.0
614 1.0 1.0 0.0
615 0.0 0.0 0.009538461538461537
616 0.0 0.0 0.0
617 0.0 0.0 0.004106583072100313
618 0.0 0.0 0.005737677527151212
619 0.0 0.0 0.0
620 0.0 0.0 0.0
621 0.0 0.0 0.004106583072100313
622 0.0 0.0 0.0
623 0.0 0.0 0.0
624 0.0 0.0 0.004106583072100313
625 0.0 0.0 0.0
626 0.0 0.0 0.004106583072100313
627 0.0 0.0 0.04264138160689884
628 0.0 0.0 0.021914396714396715
629 0.0 0.0 0.0
630 0.0 0.0 0.004106583072100313
631 0.0 0.0 0.0
632 0.0 0.0 0.0
633 1.0 1.0 0.0
634 0.0 0.0 0.04264138160689884
635 0.0 0.0 0.012106583072100312
636 0.0 0.0 0.0
637 0.0 0.0 0.04264138160689884
638 0.0 0.0 0.0304092204092204
639 0.0 0.0 0.12330521116310587
640 0.0 0.0 0.0
641 0.0 0.0 0.0
642 0.0 0.0 0.0
643 0.0 0.0 0.0
644 0.0 0.0 0.0
645 0.0 0.0 0.0
646 0.0 0.0 0.0
647 0.0 0.0 0.0
648 0.0 0.0 0.0
649 0.0 0.0 0.004106583072100313
650 1.0 1.0 0.0
651 0.0 0.0 0.004106583072100313
652 1.0 1.0 0.0
653 0.0 0.0 0.0
654 0.0 0.0 0.006483516483516483
655 0.0 0.0 0.0
656 0.0 0.0 0.003693181818181818
657 0.0 0.0 0.0
658 1.0 0.0 0.2071804171327765
659 0.0 0.0 0.0
660 0.0 0.0 0.0
661 0.0 0.0 0.0
662 0.0 0.0 0.0
663 1.0 1.0 0.0
664 0.0 0.0 0.004106583072100313
665 0.0 0.0 0.0
666 0.0 0.0 0.0
667 0.0 0.0 0.0
668 0.0 0.0 0.0
669 0.0 0.0 0.0
670 0.0 0.0 0.0
671 0.0 0.0 0.0
672 0.0 0.0 2.3391812865497078e-05
673 0.0 0.0 0.22818419444781005
674 0.0 0.0 0.006334368530020704
675 0.00013493250401149377 0.0 0.2213524228072449
676 0.0 0.0 0.04264138160689884
677 0.00010086336302992174 0.0 0.00853737633347828
678 0.0 0.0 0.0
679 0.0 0.0 0.009535714285714286
680 0.0 0.0 0.004106583072100313
681 0.0 0.0 0.0
682 1.0 0.3124127239210847 0.37115581340933324
683 0.0 0.0 0.0
684 0.0 0.0 0.0
685 0.0 0.0 0.012106583072100312
686 0.0 0.0 0.04264138160689884
687 1.0 1.0 0.0
688 0.0 0.0 0.004106583072100313
689 0.0 0.0 0.0
690 0.0 0.0 0.0
691 0.0 0.0 0.0
692 0.0 0.0 0.0
693 0.0 0.0 0.04264138160689884
694 0.0 0.0 0.004106583072100313
695 0.0 0.0 0.0
696 0.0 0.0 0.0
697 1.0 1.0 0.0
698 0.0 0.0 0.0
699 0.0 0.0 0.004106583072100313
700 1.0 0.9901742775074621 0.7051753161471856
701 0.0 0.0 0.003435897435897436
702 0.0 0.0 0.021528138528138528
703 0.0 0.0 0.0
704 6.356907191116103e-05 0.0 0.18507949328119028
705 0.0 0.0 0.011291866028708132
706 0.0 0.0 0.0
707 0.0 0.0 0.029504851470368708
708 0.36352504432586163 0.0 0.2862665798254033
709 1.0 0.989258295592999 0.7051753161471856
710 0.0 0.0 0.004106583072100313
711 1.0 1.0 0.0
712 0.0 0.0 0.012106583072100312
713 1.0 1.0 0.0
714 0.0 0.0 0.004106583072100313
715 0.0 0.0 0.0
716 0.0 0.0 0.004106583072100313
717 1.0 1.0 0.0
718 0.0 0.0 0.0
719 0.0 0.0 0.0
720 0.0 0.0 0.004106583072100313
721 0.0 0.0 0.0041299748849658105
722 0.0 0.0 0.04264138160689884
723 0.09121327024499251 0.0 0.0
724 1.0 1.0 0.0
725 0.0 0.0 0.004106583072100313
726 0.0 0.0 0.004106583072100313
727 0.0 0.0 0.0
728 0.0 0.0 0.0
729 0.0 0.0 0.008106583072100312
730 0.0 0.0 2.3391812865497078e-05
731 0.0 0.0 0.0
732 0.0 0.0 0.014184848484848484
733 1.0 1.0 0.0
734 0.0 0.0 0.010231729055258466
735 0.0 0.0 0.0
736 1.0 1.0 0.0
737 1.0 0.19777774837290882 0.6673116340929812
738 0.0 0.0 0.004106583072100313
739 0.0 0.0 0.031025641025641024
740 0.0 0.0 0.004106583072100313
741 0.0 0.0 0.007356643356643358
742 0.0 0.0 0.0
743 0.0 0.0 0.0
744 0.0 0.0 0.0
745 0.0 0.0 2.3391812865497078e-05
746 0.0 0.0 0.03369230769230769
747 0.0 0.0 0.0
748 0.0 0.0 0.004106583072100313
749 0.0 0.0 0.024650372775372777
750 0.0 0.0 0.0
751 0.0 0.0 0.007106583072100313
752 0.0 0.0 0.0
753 0.0 0.0 0.03525749688907584
754 0.0 0.0 0.0
755 0.0 0.0 0.04264138160689884
756 0.0 0.0 0.02190055177469365
757 7.381633294805912e-05 0.0 0.15634310134310134
758 0.0 0.0 0.012922077922077923
759 1.0 0.007185227834467384 0.47642497042487675
760 0.0 0.0 0.038714932126696834
761 6.326252617325826e-05 0.0 0.1416827262520761
762 0.0 0.0 0.0
763 0.0 0.0 0.046441724941724945
764 0.0018415206834058607 0.0 0.4920958256329475
765 0.0 0.0 0.0
766 0.0 0.0 0.004106583072100313
767 0.0 0.0 0.0
768 8.300788240247185e-05 0.0 0.12069856595646071
769 0.0 0.0 0.04264138160689884
770 0.0 0.0 0.0
771 0.0 0.0 0.01753174603174603
772 0.0 0.0 0.0
773 0.09581062293943293 0.0 0.11536522699785483
774 0.0 0.0 0.04264138160689884
775 0.0 0.0 0.004106583072100313
776 0.0 0.0 0.006205128205128205
777 0.0 0.0 0.010865800865800865
778 0.0 0.0 2.3391812865497078e-05
779 0.0 0.0 0.0031515151515151517
780 0.0 0.0 0.004106583072100313
781 0.0 0.0 0.0
782 1.0 1.0 0.0
783 1.0 0.013436483687671977 0.32681417839779814
784 0.0 0.0 0.0
785 0.0 0.0 0.0
786 0.08015237769551979 0.0 0.1983926040232034
787 0.0 0.0 0.06093040293040293
788 0.0 0.0 0.0
789 0.0 0.0 0.0
790 0.0 0.0 0.0
791 0.0 0.0 6.024096385542169e-05
792 0.0 0.0 0.0
793 0.0 0.0 0.04264138160689884
794 1.0 1.0 0.0
795 0.0 0.0 0.0
796 0.0 0.0 0.04264138160689884
797 1.0 1.0 0.0
798 0.0 0.0 0.0
799 1.0 1.0 0.0
800 0.0 0.0 0.0
801 0.0 0.0 0.0
802 1.0 1.0 0.45782123432123434
803 0.0 0.0 0.04264138160689884
804 0.0 0.0 0.004106583072100313
805 0.0 0.0 0.012106583072100312
806 0.0 0.0 0.004106583072100313
807 0.0 0.0 0.0
808 0.0 0.0 0.0
809 0.0 0.0 0.0
810 0.0 0.0 0.0
811 1.0 0.9888209794912807 0.5448944844629056
812 0.0 0.0 0.0
813 9.134627960250352e-05 0.0 0.18006799114863628
814 0.0 0.0 0.0
815 1.0 0.13140140708202205 0.4805922511295795
816 0.0 0.0 0.0
817 1.0 1.0 0.0
818 0.0 0.0 0.0
